"X","Y","region"
-73.8531496009729,32.0937190303098,"NCFL"
-73.8564240352406,32.0912475773143,"NCFL"
-73.8680938296662,32.0824815561792,"NCFL"
-73.8828506666247,32.0714924855906,"NCFL"
-73.8976680891107,32.0605644987532,"NCFL"
-73.9125458084419,32.0496979428064,"NCFL"
-73.9274838264172,32.0388927592942,"NCFL"
-73.9424812805863,32.0281497036468,"NCFL"
-73.9575380792183,32.0174685546306,"NCFL"
-73.9726535496212,32.0068499049,"NCFL"
-73.9878278851484,31.9962936950986,"NCFL"
-74.0030603213762,31.9858004369415,"NCFL"
-74.0183503780671,31.9753701520114,"NCFL"
-74.0336980588181,31.9650033511244,"NCFL"
-74.0491027871636,31.9546998948852,"NCFL"
-74.0645640882617,31.9444602131689,"NCFL"
-74.080081767859,31.9342846522156,"NCFL"
-74.0956553502138,31.9241734800229,"NCFL"
-74.1112847390989,31.9141265553968,"NCFL"
-74.1269692654187,31.9041445510308,"NCFL"
-74.1427085469616,31.8942273266304,"NCFL"
-74.1585022024141,31.8843753129707,"NCFL"
-74.1743500402217,31.8745887735538,"NCFL"
-74.1902517717015,31.8648677326601,"NCFL"
-74.2062066360271,31.8552127002064,"NCFL"
-74.2222144398443,31.8456236150382,"NCFL"
-74.2382749915969,31.8361007442547,"NCFL"
-74.254387433333,31.8266444340942,"NCFL"
-74.2705519539093,31.8172549516553,"NCFL"
-74.286767693574,31.8079322357846,"NCFL"
-74.3030346541256,31.7986767981964,"NCFL"
-74.3193522608978,31.7894886577761,"NCFL"
-74.3357201316783,31.780368081622,"NCFL"
-74.3521377889275,31.7713153350354,"NCFL"
-74.3686050419888,31.7623305196385,"NCFL"
-74.3851214124229,31.7534139007316,"NCFL"
-74.4016866133462,31.7445656626759,"NCFL"
-74.4182999747636,31.7357859070945,"NCFL"
-74.4349615002727,31.7270750620651,"NCFL"
-74.4516704218521,31.7184332292107,"NCFL"
-74.4684264553164,31.7098605910942,"NCFL"
-74.4852292157554,31.7013571692984,"NCFL"
-74.5020785143113,31.6929234710421,"NCFL"
-74.5189738734451,31.6845595997464,"NCFL"
-74.5359147166902,31.6762654933584,"NCFL"
-74.5529008560892,31.6680416599951,"NCFL"
-74.5699317178741,31.6598881194417,"NCFL"
-74.5870070142617,31.6518050533611,"NCFL"
-74.6041262668135,31.6437928079921,"NCFL"
-74.6212892866708,31.6358514031205,"NCFL"
-74.6384954991675,31.6279810204086,"NCFL"
-74.6557444267635,31.6201818397205,"NCFL"
-74.669032900148,31.6142350574026,"NCFL"
-74.6735927983688,31.6122059341573,"NCFL"
-74.6909262001836,31.6045498508956,"NCFL"
-74.7083011695631,31.596965353669,"NCFL"
-74.7257173260934,31.5894530333317,"NCFL"
-74.7431743810923,31.5820127423947,"NCFL"
-74.760671858819,31.5746448279968,"NCFL"
-74.7782091837065,31.5673492235882,"NCFL"
-74.7957861659984,31.5601262763074,"NCFL"
-74.8134023281545,31.5529761651184,"NCFL"
-74.8310572870639,31.5458989898474,"NCFL"
-74.8487506614134,31.5388948494185,"NCFL"
-74.8664821616218,31.5319640855748,"NCFL"
-74.8842509324343,31.5251066380613,"NCFL"
-74.9020571618082,31.5183227640851,"NCFL"
-74.9198998937646,31.5116126471068,"NCFL"
-74.9377790347743,31.5049763833542,"NCFL"
-74.9556942017256,31.4984142354291,"NCFL"
-74.9736448208515,31.4919260540449,"NCFL"
-74.9916306061673,31.4855124291561,"NCFL"
-75.0096509839054,31.479173213274,"NCFL"
-75.0277056671821,31.4729085026258,"NCFL"
-75.0457944653419,31.4667186407533,"NCFL"
-75.0639165177328,31.460603642045,"NCFL"
-75.0820716336983,31.4545637682037,"NCFL"
-75.1002593347999,31.4485988699424,"NCFL"
-75.1184793359521,31.4427094517803,"NCFL"
-75.1367310633876,31.4368955308047,"NCFL"
-75.1550141330955,31.4311570368684,"NCFL"
-75.1733283553187,31.4254941498356,"NCFL"
-75.191672964735,31.4199073751261,"NCFL"
-75.2100478678145,31.4143963970764,"NCFL"
-75.2248708319231,31.4100124907845,"NCFL"
-75.2301572663443,31.4057732017724,"NCFL"
-75.244417769264,31.3944125933673,"NCFL"
-75.258741052957,31.3831115065916,"NCFL"
-75.2731265472519,31.3718704576559,"NCFL"
-75.2875736756844,31.3606893872063,"NCFL"
-75.3020822502953,31.3495685623401,"NCFL"
-75.3166518870745,31.3385084983693,"NCFL"
-75.3312822991385,31.3275092987157,"NCFL"
-75.3459731996031,31.3165711522373,"NCFL"
-75.3607240173991,31.3056944879108,"NCFL"
-75.3755344629449,31.2948794127557,"NCFL"
-75.3904043455835,31.2841261120312,"NCFL"
-75.4053330951459,31.2734350174127,"NCFL"
-75.4203204211501,31.2628063977976,"NCFL"
-75.4353660376119,31.2522401938306,"NCFL"
-75.4504694678913,31.2417369190243,"NCFL"
-75.465630426003,31.2312967586394,"NCFL"
-75.4808485270377,31.2209199833709,"NCFL"
-75.4961232961528,31.2106067757826,"NCFL"
-75.5114546353229,31.2003573238321,"NCFL"
-75.5268417810231,31.1901719782547,"NCFL"
-75.5422848285816,31.1800509243113,"NCFL"
-75.5577829200454,31.169994346363,"NCFL"
-75.5733362433725,31.160002594245,"NCFL"
-75.5889438452818,31.1500756922399,"NCFL"
-75.6046057230754,31.1402139865869,"NCFL"
-75.6203214019108,31.1304179116582,"NCFL"
-75.6360904986773,31.1206873235619,"NCFL"
-75.6519126311625,31.1110227367104,"NCFL"
-75.6677874162556,31.1014240890509,"NCFL"
-75.6837146633006,31.0918918949953,"NCFL"
-75.6996937032017,31.0824261752284,"NCFL"
-75.7157242499738,31.0730271959487,"NCFL"
-75.7318060158346,31.0636953078927,"NCFL"
-75.7479385241434,31.0544305317442,"NCFL"
-75.7641214880159,31.0452330518643,"NCFL"
-75.7803544290133,31.0361033817663,"NCFL"
-75.7966370611511,31.0270414593965,"NCFL"
-75.8129690022173,31.018047469116,"NCFL"
-75.8293496784445,31.0091216780236,"NCFL"
-75.8457788020496,31.0002644350561,"NCFL"
-75.8622560888472,30.9914758418373,"NCFL"
-75.8787811548262,30.9827561645662,"NCFL"
-75.8953534271186,30.9741053420886,"NCFL"
-75.9119728103962,30.9655238042808,"NCFL"
-75.9286386337656,30.9570117337053,"NCFL"
-75.945350518611,30.9485692337837,"NCFL"
-75.962108176251,30.9401966525542,"NCFL"
-75.9789112235737,30.9318940080025,"NCFL"
-75.9957593763937,30.9236614853901,"NCFL"
-76.0126519629174,30.915499430055,"NCFL"
-76.0295887933877,30.9074079454213,"NCFL"
-76.046569485593,30.8993872958874,"NCFL"
-76.0635934666646,30.8914374167038,"NCFL"
-76.0806605450477,30.8835587404442,"NCFL"
-76.0977701469744,30.8757514469725,"NCFL"
-76.1149221771166,30.8680154742354,"NCFL"
-76.1321157757221,30.8603513321486,"NCFL"
-76.1493507521351,30.8527588759219,"NCFL"
-76.1666270092285,30.8452385327328,"NCFL"
-76.1839436881504,30.8377903232653,"NCFL"
-76.201300502016,30.8304143428481,"NCFL"
-76.21869726017,30.8231110249544,"NCFL"
-76.2361333879452,30.8158803021349,"NCFL"
-76.2536086002563,30.8087225197292,"NCFL"
-76.2711223224367,30.8016376984215,"NCFL"
-76.2886742676029,30.7946260153791,"NCFL"
-76.3062640553414,30.7876876531631,"NCFL"
-76.3238912063138,30.7808227115995,"NCFL"
-76.3415552429797,30.7740314550884,"NCFL"
-76.3592557840269,30.7673141444326,"NCFL"
-76.3769926370003,30.7606706321444,"NCFL"
-76.3947654196878,30.7541012626636,"NCFL"
-76.4125732741369,30.7476059712392,"NCFL"
-76.4304162938765,30.7411853478264,"NCFL"
-76.4482936191548,30.7348391630975,"NCFL"
-76.4662051537444,30.7285676769574,"NCFL"
-76.4841505181315,30.7223708237551,"NCFL"
-76.4940653656238,30.7189841945657,"NCFL"
-76.497918890444,30.7155148844048,"NCFL"
-76.5113418151723,30.7035053593857,"NCFL"
-76.5248304848387,30.6915524628764,"NCFL"
-76.5383848041147,30.6796563828364,"NCFL"
-76.5520043898903,30.6678175554367,"NCFL"
-76.5656887646244,30.6560359995623,"NCFL"
-76.5794378338883,30.6443124850339,"NCFL"
-76.5932509276878,30.6326466997859,"NCFL"
-76.6071280460222,30.6210392472643,"NCFL"
-76.621068519796,30.6094903118293,"NCFL"
-76.6350722536812,30.5980003305514,"NCFL"
-76.6491387710368,30.5865694086521,"NCFL"
-76.6632676878532,30.5751977331894,"NCFL"
-76.6774588143725,30.5638856548995,"NCFL"
-76.6917118628118,30.5526333617408,"NCFL"
-76.7060262603034,30.5414412907837,"NCFL"
-76.7204016246347,30.5303095454498,"NCFL"
-76.7348377651503,30.5192383109999,"NCFL"
-76.7493343940666,30.5082281908788,"NCFL"
-76.7638909394149,30.4972792057713,"NCFL"
-76.7785073040685,30.4863916263729,"NCFL"
-76.7931828198309,30.4755654715698,"NCFL"
-76.8079173922735,30.4648013448067,"NCFL"
-76.8227106373857,30.4540994322437,"NCFL"
-76.8375618860718,30.4434600027776,"NCFL"
-76.852471236358,30.4328829970536,"NCFL"
-76.8674381117791,30.4223690140198,"NCFL"
-76.8824622290483,30.4119180752593,"NCFL"
-76.8975431070282,30.4015305333081,"NCFL"
-76.9126802699781,30.391206657062,"NCFL"
-76.9278735272411,30.3809466335808,"NCFL"
-76.9406653037125,30.3723937040697,"NCFL"
-76.9431227807914,30.3707505680849,"NCFL"
-76.945874920291,30.3689286360481,"NCFL"
-76.9584271717761,30.360618976785,"NCFL"
-76.9737865113379,30.3505518812649,"NCFL"
-76.9791167739121,30.3470930159689,"NCFL"
-76.9892004127685,30.3405496331594,"NCFL"
-77.0046687852359,30.3306122531534,"NCFL"
-77.0201908598199,30.3207402601554,"NCFL"
-77.0357664485624,30.3109335066766,"NCFL"
-77.051395169251,30.301192678,"NCFL"
-77.0670768294318,30.2915177120732,"NCFL"
-77.0828106637808,30.2819087096196,"NCFL"
-77.0985965787688,30.2723664395598,"NCFL"
-77.1144341912846,30.2628905061924,"NCFL"
-77.1303229275605,30.2534813438895,"NCFL"
-77.1462626931681,30.2441392224477,"NCFL"
-77.162252819012,30.2348644089658,"NCFL"
-77.1782933032927,30.2256570077652,"NCFL"
-77.1943832880579,30.2165172859446,"NCFL"
-77.2105228677355,30.2074454296637,"NCFL"
-77.2267111825744,30.198441458707,"NCFL"
-77.2315446671522,30.1957716809191,"NCFL"
-77.23091110916,30.1947331519139,"NCFL"
-77.2219575856736,30.1799586252909,"NCFL"
-77.213091788355,30.165144741637,"NCFL"
-77.2043138080352,30.1502919038491,"NCFL"
-77.1956237427411,30.1354006758011,"NCFL"
-77.1870220700121,30.1204713731557,"NCFL"
-77.1785086936207,30.1055042297371,"NCFL"
-77.1700841882345,30.0904998130164,"NCFL"
-77.1617480736143,30.0754585213944,"NCFL"
-77.1535012131102,30.0603806732299,"NCFL"
-77.1453432218117,30.0452665841862,"NCFL"
-77.137274579058,30.0301166571586,"NCFL"
-77.1292953792779,30.0149313750834,"NCFL"
-77.1221168710961,30.0010913411931,"NCFL"
-77.1210264440145,29.9989757841055,"NCFL"
-77.1132268964037,29.9837209664499,"NCFL"
-77.1055170768512,29.9684319970396,"NCFL"
-77.0978973720654,29.95310927967,"NCFL"
-77.0903679700055,29.9377529663267,"NCFL"
-77.0829289659986,29.9223639590302,"NCFL"
-77.0755805542988,29.9069421606525,"NCFL"
-77.0683226350812,29.8914880577282,"NCFL"
-77.0611557848113,29.876002470438,"NCFL"
-77.054079715706,29.8604851343819,"NCFL"
-77.0470950024321,29.8449371188534,"NCFL"
-77.0405454639017,29.8301414437731,"NCFL"
-77.037916533321,29.824172411328,"NCFL"
-77.0311145281125,29.8085634343557,"NCFL"
-77.0244042600481,29.7929248238221,"NCFL"
-77.0177854422437,29.7772568198468,"NCFL"
-77.0112584569118,29.7615595744155,"NCFL"
-77.0048234002792,29.7458339940441,"NCFL"
-76.9984804612039,29.730080067042,"NCFL"
-76.9922296423838,29.7142984490147,"NCFL"
-76.9905163601417,29.7099272771227,"NCFL"
-76.9852830558678,29.6964767980663,"NCFL"
-76.9792168579713,29.6806409464231,"NCFL"
-76.9732432560709,29.6647782886876,"NCFL"
-76.972599472787,29.6630526245797,"NCFL"
-76.967181070949,29.6484044320193,"NCFL"
-76.9655210150824,29.643869007949,"NCFL"
-76.9646502788867,29.6414991261843,"NCFL"
-76.9588622538897,29.6255847331493,"NCFL"
-76.9531669211162,29.6096452544255,"NCFL"
-76.9500965061485,29.6009319416562,"NCFL"
-76.9464965011123,29.5918048705987,"NCFL"
-76.9403424826189,29.5759964060101,"NCFL"
-76.9342807759367,29.5601610435979,"NCFL"
-76.9283115699227,29.5442990261797,"NCFL"
-76.9224346748198,29.5284108429867,"NCFL"
-76.9166502803859,29.5124969023107,"NCFL"
-76.9118164135962,29.498977912901,"NCFL"
-76.9106280386525,29.4956264921694,"NCFL"
-76.9050293173487,29.4796623612294,"NCFL"
-76.8995232873694,29.4636737813205,"NCFL"
-76.8941105215829,29.4476610743995,"NCFL"
-76.8887906422736,29.43162456782,"NCFL"
-76.8835639318295,29.4155647544107,"NCFL"
-76.8784304873765,29.3994821252006,"NCFL"
-76.8733904995715,29.3833769239064,"NCFL"
-76.8684437777578,29.3672498106311,"NCFL"
-76.8635906088191,29.3511011136259,"NCFL"
-76.8588310880839,29.3349309902736,"NCFL"
-76.8541652146526,29.3187401870106,"NCFL"
-76.8495929912232,29.3025288621179,"NCFL"
-76.8451147010822,29.2862975956581,"NCFL"
-76.840730345129,29.2700468004199,"NCFL"
-76.8364397336064,29.253776801059,"NCFL"
-76.8322432478273,29.2374880949005,"NCFL"
-76.828140601807,29.2211810101959,"NCFL"
-76.8241324628423,29.2048559597354,"NCFL"
-76.8202181636372,29.1885135253794,"NCFL"
-76.8163982779577,29.1721538663085,"NCFL"
-76.8126727077788,29.1557775643836,"NCFL"
-76.8090413595707,29.1393851160308,"NCFL"
-76.8055044239895,29.1229766858258,"NCFL"
-76.802061997263,29.1065529383679,"NCFL"
-76.7987140775921,29.0901141200713,"NCFL"
-76.7954604752204,29.0736607300594,"NCFL"
-76.792301572359,29.0571931820203,"NCFL"
-76.7892371765541,29.0407118087039,"NCFL"
-76.7862673858305,29.0242171092327,"NCFL"
-76.7833923899462,29.0077095827314,"NCFL"
-76.7806119011178,28.9911894783124,"NCFL"
-76.7779260173713,28.9746573787356,"NCFL"
-76.7753350219932,28.9581133658394,"NCFL"
-76.7728388232527,28.9415581932566,"NCFL"
-76.7704373231235,28.9249923601097,"NCFL"
-76.7681304262775,28.9084160327739,"NCFL"
-76.7659185158264,28.8918294621604,"NCFL"
-76.7638013039866,28.8752336519121,"NCFL"
-76.7617789832133,28.8586285183918,"NCFL"
-76.7598512657228,28.8420144770868,"NCFL"
-76.7580185346274,28.8253923706618,"NCFL"
-76.7576550268575,28.8219898009892,"NCFL"
-76.7562446677567,28.8084259542948,"NCFL"
-76.7546014301113,28.7917883291685,"NCFL"
-76.7530530826333,28.7751436416663,"NCFL"
-76.7515995308933,28.7584923153686,"NCFL"
-76.7502405833358,28.7418347657626,"NCFL"
-76.7489765250463,28.7251712491546,"NCFL"
-76.7478073569235,28.708502520076,"NCFL"
-76.7467327929836,28.6918286648614,"NCFL"
-76.7457530238823,28.6751502707688,"NCFL"
-76.7448679533931,28.6584676777416,"NCFL"
-76.7440774870857,28.6417815575732,"NCFL"
-76.7433817202898,28.6250919138615,"NCFL"
-76.7433666215718,28.6246990899919,"NCFL"
-76.7421468072287,28.6211812290311,"NCFL"
-76.7366667703548,28.6051957319976,"NCFL"
-76.7312789463658,28.5891859307867,"NCFL"
-76.7259833379604,28.5731524935933,"NCFL"
-76.7207797526831,28.5570956632348,"NCFL"
-76.715668955857,28.5410158516008,"NCFL"
-76.714366004587,28.5368660640181,"NCFL"
-76.7117134712993,28.5294944803866,"NCFL"
-76.7060533038165,28.5135591349465,"NCFL"
-76.7031331080061,28.5052250473988,"NCFL"
-76.6961231660509,28.490375663906,"NCFL"
-76.6889344316782,28.4749293158358,"NCFL"
-76.681835142977,28.4594510454298,"NCFL"
-76.6748252010219,28.4439413437184,"NCFL"
-76.6679050842519,28.4284003707809,"NCFL"
-76.6610749851218,28.4128287876193,"NCFL"
-76.6543347111776,28.3972267543119,"NCFL"
-76.6476846464288,28.3815949318613,"NCFL"
-76.6411246919506,28.3659336503184,"NCFL"
-76.6346552335518,28.3502430652659,"NCFL"
-76.6282760787777,28.3345240103753,"NCFL"
-76.6219877051681,28.3187765611899,"NCFL"
-76.6157901118237,28.3030012132359,"NCFL"
-76.6096833014428,28.2871982947661,"NCFL"
-76.6093966227553,28.2864442779818,"NCFL"
-76.610188235698,28.2864367488576,"NCFL"
-76.612075913572,28.2864189009119,"NCFL"
-76.6221839831039,28.286513978138,"NCFL"
-76.6410616233947,28.286689245213,"NCFL"
-76.6599390721298,28.2868619744015,"NCFL"
-76.6788169030773,28.2870320802667,"NCFL"
-76.6976946377969,28.2871996482457,"NCFL"
-76.7165724687439,28.2873645092655,"NCFL"
-76.7354502996911,28.2875267478618,"NCFL"
-76.754328322194,28.287686534007,"NCFL"
-76.7732064400248,28.2878435268578,"NCFL"
-76.792084461628,28.2879980681568,"NCFL"
-76.8109624841309,28.2881499861338,"NCFL"
-76.8298405057343,28.2882991971506,"NCFL"
-76.8487188142215,28.2884458711806,"NCFL"
-76.8675970273807,28.2885897528153,"NCFL"
-76.886475241439,28.2887312656362,"NCFL"
-76.9053537396829,28.2888699033242,"NCFL"
-76.924232145297,28.2890062558344,"NCFL"
-76.9431105491121,28.2891397332129,"NCFL"
-76.9619892398111,28.2892707572403,"NCFL"
-76.9808676436264,28.2893990734088,"NCFL"
-76.9997462398965,28.2895248525904,"NCFL"
-77.0186249296964,28.2896480093489,"NCFL"
-77.0375035259663,28.2897684591477,"NCFL"
-77.0563823119937,28.2898865410315,"NCFL"
-77.0752610026926,28.2900018314201,"NCFL"
-77.0941397896193,28.2901145830222,"NCFL"
-77.1130185756465,28.290224544028,"NCFL"
-77.1318974579009,28.2903321362197,"NCFL"
-77.1507764363831,28.2904369369156,"NCFL"
-77.1696555092938,28.2905392851603,"NCFL"
-77.1885342962206,28.2906389264461,"NCFL"
-77.20741346356,28.2907361143806,"NCFL"
-77.2262925382694,28.2908305108201,"NCFL"
-77.2451715149532,28.290922284836,"NCFL"
-77.2640507794195,28.2910114373287,"NCFL"
-77.2829297570022,28.2910981373696,"NCFL"
-77.3018089261408,28.2911822140883,"NCFL"
-77.3206881897077,28.2912635838478,"NCFL"
-77.3395673588462,28.2913422466477,"NCFL"
-77.3584466233125,28.2914184578963,"NCFL"
-77.3773259831073,28.2914921312574,"NCFL"
-77.3962052466745,28.2915630967601,"NCFL"
-77.4150846073684,28.2916314407389,"NCFL"
-77.433963967163,28.2916971622947,"NCFL"
-77.4528434222857,28.2917602623268,"NCFL"
-77.4717227820804,28.2918207399356,"NCFL"
-77.4906022381024,28.2918785951217,"NCFL"
-77.5094815969977,28.2919339969572,"NCFL"
-77.528361243676,28.2919866927322,"NCFL"
-77.5472406043699,28.2920367669838,"NCFL"
-77.5661202501491,28.292084217913,"NCFL"
-77.5849996099437,28.2921291318543,"NCFL"
-77.603879256622,28.2921712551996,"NCFL"
-77.6227588079723,28.2922110088314,"NCFL"
-77.6416381677666,28.2922479718671,"NCFL"
-77.6605178144452,28.2922823979147,"NCFL"
-77.6793975555523,28.2923141170037,"NCFL"
-77.6982770115745,28.2923433827413,"NCFL"
-77.7171567535809,28.2923699424195,"NCFL"
-77.7360364002591,28.2923939633114,"NCFL"
-77.7549159507101,28.2924151936069,"NCFL"
-77.7737955982878,28.2924340559873,"NCFL"
-77.7926751487388,28.2924501268724,"NCFL"
-77.8115549860731,28.2924636598706,"NCFL"
-77.8304345374236,28.2924746558812,"NCFL"
-77.849314184102,28.2924830303681,"NCFL"
-77.8681939261083,28.2924886969962,"NCFL"
-77.8870735727867,28.2924917421006,"NCFL"
-77.9059531232376,28.2924922493187,"NCFL"
-77.924832769916,28.2924902186492,"NCFL"
-77.9437123212661,28.2924853982831,"NCFL"
-77.9625921586006,28.2924780391305,"NCFL"
-77.9814717099511,28.2924681429911,"NCFL"
-78.0003515472856,28.2924556253274,"NCFL"
-78.0192310977365,28.2924403998051,"NCFL"
-78.038110745314,28.2924225527591,"NCFL"
-78.0569902957652,28.2924023368988,"NCFL"
-78.0758699424433,28.2923792459059,"NCFL"
-78.0947494928944,28.2923537015627,"NCFL"
-78.113629234901,28.2923254511594,"NCFL"
-78.1325086909229,28.2922945783326,"NCFL"
-78.1513882422731,28.29226116672,"NCFL"
-78.1702678880523,28.2922250499466,"NCFL"
-78.1891474394023,28.2921864798226,"NCFL"
-78.2080270860809,28.2921452027393,"NCFL"
-78.226906637431,28.2921013041324,"NCFL"
-78.2457860916543,28.2920546985659,"NCFL"
-78.2646654523483,28.2920057250847,"NCFL"
-78.2835450990264,28.2919540437446,"NCFL"
-78.3024244579217,28.2918996563445,"NCFL"
-78.3213039139442,28.2918428155938,"NCFL"
-78.3401832737384,28.2917831842473,"NCFL"
-78.3590626326338,28.2917210150133,"NCFL"
-78.377942088656,28.2916562242559,"NCFL"
-78.3968214493501,28.2915888947123,"NCFL"
-78.4157009035732,28.2915190281811,"NCFL"
-78.4345800727118,28.2914463701543,"NCFL"
-78.4534595278348,28.2913711751402,"NCFL"
-78.4723386969729,28.2912934422391,"NCFL"
-78.4912179614393,28.2912129178424,"NCFL"
-78.510096939022,28.2911299400951,"NCFL"
-78.5289761081602,28.2910443408241,"NCFL"
-78.5478553717275,28.2909560336945,"NCFL"
-78.5667345408661,28.290865275013,"NCFL"
-78.5856136137768,28.2907717239365,"NCFL"
-78.6044925913595,28.2906756358724,"NCFL"
-78.6233715689423,28.2905769253851,"NCFL"
-78.642250451197,28.2904756770115,"NCFL"
-78.6611294287798,28.2903717216781,"NCFL"
-78.6800083110342,28.2902651448211,"NCFL"
-78.6988870970616,28.2901560300774,"NCFL"
-78.7177660746443,28.2900442929103,"NCFL"
-78.7366447662424,28.2899300178563,"NCFL"
-78.7555235522698,28.2898130358433,"NCFL"
-78.7744021476406,28.2896934323064,"NCFL"
-78.793280839239,28.2895712899837,"NCFL"
-78.8121594337105,28.2894466106732,"NCFL"
-78.8310380290812,28.2893191398669,"NCFL"
-78.8499165291242,28.2891890457385,"NCFL"
-78.8687949338384,28.2890566691306,"NCFL"
-78.887673337654,28.2889213310551,"NCFL"
-78.9065518376967,28.2887835396292,"NCFL"
-78.9254300508558,28.2886430421435,"NCFL"
-78.944308454671,28.2885000058711,"NCFL"
-78.9631865734011,28.288354348075,"NCFL"
-78.982064785661,28.28820598332,"NCFL"
-79.0009428081635,28.2880552488514,"NCFL"
-79.0198210213226,28.2879017228867,"NCFL"
-79.0386989466987,28.2877456599348,"NCFL"
-79.0575769692015,28.2875870590963,"NCFL"
-79.0764548001486,28.2874256658623,"NCFL"
-79.0953326310957,28.2872616511049,"NCFL"
-79.1142103667148,28.2870951820975,"NCFL"
-79.1330881967625,28.2869260906672,"NCFL"
-79.1519658370534,28.2867543777128,"NCFL"
-79.1708434773443,28.2865799569002,"NCFL"
-79.1717641798726,28.2865713261065,"NCFL"
-79.1815854151344,28.2608414309879,"NCFL"
-79.1899844310363,28.2380717227325,"NCFL"
-79.2116288041255,28.1842736061428,"NCFL"
-79.22181323779,28.1582077557837,"NCFL"
-79.2549505815038,28.0804727880893,"NCFL"
-79.289767771565,28.0055009253281,"NCFL"
-76.5788887734977,35,"NNC"
-77.0824998616789,35.1285090449572,"NNC"
-76.6259411572583,35.3141217228398,"NNC"
-76.4554183478782,35.4134972091294,"NNC"
-76.1227318052279,35.777762174685,"NNC"
-75.6880215408608,36.0152721404972,"NNC"
-76.07441914123,36.1817730665743,"NNC"
-76.6911673547893,36.2928594355154,"NNC"
-75.9386531117514,36.7113496065997,"NNC"
-76.4916696544306,36.8741147515955,"NNC"
-76.4547146562557,37.0164184566469,"NNC"
-71.2340942634392,37,"NNC"
-71.2366502832836,36.9895319002778,"NNC"
-71.2378056899802,36.9871116870556,"NNC"
-71.2452969643828,36.97155345343,"NNC"
-71.2528816954335,36.9560247580367,"NNC"
-71.2605597869043,36.9405263122403,"NNC"
-71.2683310499375,36.9250582896093,"NNC"
-71.2761952920786,36.9096209428527,"NNC"
-71.2780340441356,36.9060420808779,"NNC"
-71.2853592362395,36.891866012607,"NNC"
-71.2934080984048,36.876491216397,"NNC"
-71.301549270582,36.8611483101469,"NNC"
-71.309782372358,36.8458377785913,"NNC"
-71.3105606060867,36.844400885893,"NNC"
-71.3134769797784,36.8390000604052,"NNC"
-71.3218009571479,36.8237219314226,"NNC"
-71.3284235017427,36.8117079439671,"NNC"
-71.3313981667915,36.8063410588933,"NNC"
-71.3399043755858,36.7911291371008,"NNC"
-71.3485015579999,36.7759509902468,"NNC"
-71.357189329124,36.760806871041,"NNC"
-71.365967690756,36.7456972642181,"NNC"
-71.3748360700282,36.7306221922611,"NNC"
-71.3837941791575,36.715582370131,"NNC"
-71.3928422088005,36.7005779749944,"NNC"
-71.4019793963317,36.6856093378013,"NNC"
-71.4112057399527,36.6706768659455,"NNC"
-71.4205210499063,36.6557809704162,"NNC"
-71.4299202603115,36.6409289869836,"NNC"
-71.4380564637344,36.6280804007907,"NNC"
-71.4384305781084,36.6274927226117,"NNC"
-71.4432986551082,36.6198196961228,"NNC"
-71.4527875000428,36.6049976250409,"NNC"
-71.4623644506582,36.5902129828434,"NNC"
-71.472151345308,36.5752812763105,"NNC"
-71.4728808447747,36.5741736263125,"NNC"
-71.4826327647899,36.5594653608383,"NNC"
-71.4924719298352,36.5447955998377,"NNC"
-71.5005496512449,36.5328764809655,"NNC"
-71.4991757956262,36.5281525050349,"NNC"
-71.4954800406711,36.5152837389539,"NNC"
-71.4931712327656,36.5071788751054,"NNC"
-71.4911724193712,36.5000841405711,"NNC"
-71.4866852421297,36.4840480620692,"NNC"
-71.4822343777137,36.4677600277035,"NNC"
-71.4778863345862,36.4514537973555,"NNC"
-71.4736407323335,36.4351301309512,"NNC"
-71.4706908166276,36.4235388788168,"NNC"
-71.4683525766097,36.4142644808218,"NNC"
-71.4643123309488,36.3979070457739,"NNC"
-71.4603750019044,36.3815333887553,"NNC"
-71.4593650362671,36.3772610451619,"NNC"
-71.4557884432815,36.3619608818896,"NNC"
-71.4520566623847,36.345555780076,"NNC"
-71.4484277027759,36.3291358250592,"NNC"
-71.4449014700264,36.3127010869862,"NNC"
-71.4414779641362,36.2962523329797,"NNC"
-71.4381576608468,36.2797897132253,"NNC"
-71.4354949966963,36.2661944649034,"NNC"
-71.4344297020688,36.2606802888649,"NNC"
-71.4313151393819,36.2441914448801,"NNC"
-71.4283035877401,36.2276900337689,"NNC"
-71.4253947638571,36.2111765141854,"NNC"
-71.4225912460888,36.1946647437833,"NNC"
-71.4209782049799,36.1850898589105,"NNC"
-71.4196339730291,36.1769449833247,"NNC"
-71.4174784419763,36.1654728760733,"NNC"
-71.4144672743447,36.1489715360079,"NNC"
-71.41155902333,36.1324581657122,"NNC"
-71.4087534982751,36.1159331500957,"NNC"
-71.4060509860638,36.099396792229,"NNC"
-71.4034512960402,36.082849476123,"NNC"
-71.4009545226326,36.0662919742957,"NNC"
-71.3985603807566,36.0497242822504,"NNC"
-71.3962693470523,36.033147095163,"NNC"
-71.3940808486519,36.0165607979432,"NNC"
-71.3919953630951,35.9999655443751,"NNC"
-71.3900126988267,35.9833621060773,"NNC"
-71.3881329520738,35.9667507150741,"NNC"
-71.3863558359527,35.9501319127581,"NNC"
-71.3846814466911,35.9335059311546,"NNC"
-71.3831099749449,35.9168733889966,"NNC"
-71.3816411329317,35.9002345201077,"NNC"
-71.3802749215502,35.8835899432222,"NNC"
-71.3790114370277,35.8669398930622,"NNC"
